PAGE,ALG_GUB,PREDICT_DATE,PREDICT_VIEW,REAL_VIEW
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-07-31,27354.0,5647.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-01,15421.0,21319.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-02,13141.0,2993.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-03,28348.0,3166.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-04,33110.0,15133.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-05,30432.0,13500.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-06,27388.0,1117.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-07,27531.0,11710.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-08,15951.0,8919.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-09,21245.0,13109.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-10,30920.0,35534.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-11,36571.0,13853.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-12,35698.0,19142.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-13,28409.0,6950.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-14,30801.0,24246.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-15,18618.0,10274.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-16,20437.0,27081.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-17,23467.0,11893.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-18,33414.0,11260.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-19,35987.0,17816.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-20,34748.0,11351.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-21,34260.0,6117.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-22,23197.0,14693.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-23,18559.0,7554.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-24,12683.0,5264.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-25,17161.0,11756.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-26,32131.0,13196.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-27,29347.0,122.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-28,16327.0,18341.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-29,18007.0,15348.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-30,23775.0,15390.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-08-31,17597.0,19668.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-01,28001.0,30801.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-02,24697.0,27628.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-03,29223.0,114.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-04,38469.0,21343.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-05,22678.0,10245.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-06,22309.0,6785.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-07,14933.0,8045.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-08,19296.0,11148.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-09,18413.0,21326.0
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,SCINet,2017-09-10,53542.0,2321.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-09,4763.0,1800.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-10,21549.0,13736.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-11,20258.0,12646.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-12,16240.0,6603.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-13,4722.0,16915.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-14,19845.0,17784.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-15,33798.0,23302.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-16,37209.0,17184.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-17,34534.0,8375.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-18,23703.0,7665.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-19,7674.0,4472.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-20,18287.0,14517.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-21,18750.0,18009.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-22,15203.0,20780.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-23,22254.0,151.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-24,27841.0,9213.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-25,34434.0,3253.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-26,25012.0,11632.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-27,18871.0,5977.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-28,31140.0,7576.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-29,32097.0,14435.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-30,34307.0,2710.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-07-31,27640.0,5523.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-01,15606.0,21313.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-02,13288.0,2974.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-03,28320.0,3121.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-04,32943.0,15039.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-05,30323.0,13492.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-06,27438.0,1102.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-07,27560.0,11652.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-08,15994.0,8888.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-09,21332.0,13097.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-10,30897.0,35467.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-11,36485.0,14320.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-12,35775.0,18969.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-13,28422.0,6955.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-14,30739.0,24254.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-15,18497.0,10451.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-16,20352.0,27118.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-17,23503.0,11885.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-18,33235.0,11164.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-19,35964.0,17794.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-20,34714.0,11331.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-21,34152.0,6127.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-22,23231.0,14580.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-23,18632.0,7477.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-24,12803.0,5236.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-25,17149.0,11763.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-26,32026.0,13184.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-27,29198.0,110.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-28,16316.0,18362.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-29,17903.0,15241.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-30,23691.0,15333.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-08-31,17611.0,19625.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-01,27947.0,30858.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-02,24753.0,27517.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-03,29331.0,112.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-04,38496.0,21344.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-05,22636.0,10266.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-06,22414.0,6771.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-07,14973.0,8058.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-08,19362.0,11052.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-09,18340.0,21350.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,SCINet,2017-09-10,53513.0,2289.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-09,4767.0,1800.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-10,21555.0,13736.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-11,20268.0,12646.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-12,16274.0,6602.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-13,4756.0,16915.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-14,19858.0,17784.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-15,33807.0,23302.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-16,37183.0,17184.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-17,34548.0,8375.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-18,23703.0,7665.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-19,7674.0,4471.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-20,18274.0,14517.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-21,18710.0,18009.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-22,15195.0,20780.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-23,22266.0,151.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-24,27825.0,9213.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-25,34436.0,3253.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-26,25010.0,11632.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-27,18877.0,5977.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-28,31134.0,7576.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-29,32093.0,14435.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-30,34297.0,2709.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-07-31,27637.0,5523.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-01,15636.0,21312.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-02,13306.0,2974.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-03,28322.0,3121.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-04,32942.0,15039.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-05,30330.0,13492.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-06,27435.0,1102.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-07,27584.0,11652.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-08,15994.0,8888.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-09,21355.0,13097.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-10,30900.0,35467.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-11,36485.0,14320.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-12,35756.0,18959.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-13,28383.0,6955.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-14,30740.0,24254.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-15,18510.0,10451.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-16,20370.0,27118.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-17,23512.0,11885.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-18,33239.0,11164.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-19,35930.0,17792.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-20,34707.0,11331.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-21,34141.0,6126.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-22,23238.0,14580.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-23,18646.0,7477.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-24,12807.0,5236.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-25,17161.0,11763.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-26,32029.0,13181.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-27,29218.0,110.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-28,16331.0,18362.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-29,17917.0,15241.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-30,23672.0,15333.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-08-31,17603.0,19625.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-01,27942.0,30858.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-02,24744.0,27516.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-03,29321.0,112.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-04,38465.0,21344.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-05,22608.0,10266.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-06,22403.0,6771.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-07,14977.0,8054.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-08,19384.0,11052.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-09,18370.0,21350.0
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,SCINet,2017-09-10,53510.0,2289.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-09,45141.0,28033.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-10,68622.0,63468.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-11,72022.0,12746.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-12,53920.0,30582.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-13,54254.0,29104.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-14,57913.0,45839.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-15,45103.0,29688.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-16,12857.0,59425.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-17,17462.0,10495.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-18,27429.0,20283.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-19,43325.0,7427.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-20,94352.0,10759.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-21,82558.0,13286.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-22,31719.0,32234.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-23,28901.0,101984.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-24,28344.0,56928.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-25,52148.0,109112.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-26,43796.0,33517.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-27,76352.0,6997.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-28,43091.0,7125.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-29,44341.0,5643.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-30,6136.0,44401.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-07-31,40888.0,5765.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-01,46370.0,23068.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-02,71263.0,64541.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-03,48560.0,28120.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-04,24875.0,119121.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-05,12727.0,161198.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-06,26352.0,123899.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-07,27915.0,212433.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-08,28127.0,112870.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-09,45835.0,20062.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-10,35696.0,58790.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-11,20504.0,6097.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-12,27927.0,4758.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-13,33139.0,10717.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-14,45236.0,5062.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-15,81687.0,5840.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-16,51950.0,29775.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-17,40971.0,7244.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-18,4354.0,10906.0
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,SCINet,2017-08-19,6409.0,43733.0
